dataset,repeat,method,tier,device,n_ref,n_query,fit_s,predict_s,peak_mem_mb,n,pct_rejected,accuracy,macro_f1,kappa,ontology_concordance
lung_intra,0,knn,classical,cpu,8109,2694,0.4076927918940782,0.1247774998191744,1629.63456,2694,0.0,0.8949517446176689,0.8910658013028658,0.892171126688552,0.9320712694877504
lung_intra,0,celltypist,classical,cpu,8109,2694,43.33361216587946,0.4447180840652436,1659.994112,2694,0.0,0.8923533778767632,0.8960003782038776,0.8894908368742963,0.9201930215293244
lung_intra,0,singler,classical,cpu,8109,2694,0.2283237499650567,23.2733455831185,3528.45824,2694,0.0,0.8760207869339273,0.8778758049555005,0.8727843014168679,0.9179658500371196
lung_intra,0,scmap-cluster,classical,cpu,8109,2694,0.2544410419650376,7.53136166697368,8734.359552,2694,0.0,0.8433556050482554,0.8323194734252137,0.8393443697865647,0.908816880180859
lung_intra,0,sctop,classical,cpu,8109,2694,1.1136485000606626,0.9331754588056356,1594.998784,2694,0.0,0.8277654046028211,0.8298296109642141,0.823328332882473,0.8760207869339273
lung_intra,0,protocloud,deep,cpu,8109,2694,154.79374791588634,1.0316851250827312,1953.038336,2694,0.1852264291017075,0.9316628701594531,0.9318790757220204,0.9298590427724563,0.94624145785877
lung_intra,0,scanvi,deep,mps,8109,2694,0.0076262080110609,65.60344683285803,1865.023488,2694,0.0,0.9053452115812918,0.909850081295737,0.9028520187793692,0.9276169265033408
lung_intra,0,scarches,deep,mps,8109,2694,50.06752466713078,13.63043687515892,1558.872064,2694,0.0,0.902746844840386,0.9095156101931662,0.9001874557380461,0.9246473645137342
blood_gut_intra,0,actinn-jax,classical,cpu,7692,2563,13.801522833062336,0.2675763331353664,2698.69056,2563,0.0,0.8603199375731565,0.8603725918833348,0.8586707732648873,
blood_gut_intra,0,linear-anova-pca,classical,cpu,7692,2563,3.5058773749042302,0.2795452079735696,5451.972608,2563,0.0,0.9024580569644948,0.9029416252798058,0.9013066491362426,
blood_gut_intra,0,svm,classical,cpu,7692,2563,61.610458249924704,0.0607435829006135,1701.937152,2563,0.0,0.8583690987124464,0.8610919055264799,0.8566972545458242,
blood_gut_intra,0,knn,classical,cpu,7692,2563,0.4596050421241671,0.1213636251632124,1855.8976,2563,0.0,0.7752633632461958,0.7731265331350153,0.7726105196099029,
blood_gut_intra,0,celltypist,classical,cpu,7692,2563,77.64317666692659,0.5927440840750933,1800.257536,2563,0.0,0.869293796332423,0.8708212210576158,0.8677509098425651,
blood_gut_intra,0,singler,classical,cpu,7692,2563,0.3535997080616653,34.77942095906474,5110.775808,2563,0.0,0.8505657432696059,0.8491517963716975,0.8488017631879828,
blood_gut_intra,0,scmap-cluster,classical,cpu,7692,2563,0.3902001248206943,10.69909462495707,11801.853952,2563,0.0,0.722590714007023,0.7251666001827566,0.7194265705582605,
blood_gut_intra,0,sctop,classical,cpu,7692,2563,1.292486541904509,1.1605551249813288,2070.9376,2563,0.0,0.794771751853297,0.7888108097402141,0.7923491897826543,
blood_gut_intra,0,protocloud,deep,cpu,7692,2563,159.43533233297055,1.0585004158783704,1990.16448,2563,0.1720639875146312,0.8407163053722903,0.838650679498657,0.8388248557709918,
blood_gut_intra,0,scanvi,deep,mps,7692,2563,0.0081875419709831,59.29504850017838,2352.545792,2563,0.0,0.88802184939524,0.8884179651593532,0.8867000332084065,
blood_gut_intra,0,scarches,deep,mps,7692,2563,38.63395258318633,9.33546591596678,1989.115904,2563,0.0,0.8794381584081155,0.880316721621888,0.8780150183323958,
